,Unnamed: 0,Latitude,Longitude,Height,time_tag,RS PWV,IR PWV,name,datetime,dayofyear_hour_minute,year,month,day,hour,minute,day/night,season,mlp_modified_pwv,rf_modified_pwv
811,811,0.622733477111577,0.896226570899088,1191,A20191632245,23.14,18.7,Tehran,2019-06-12 22:45:00,236085,2019,6,12,22,45,night,Summer,17.962487109062625,17.52583985030534
812,812,0.664621379159441,0.807738377822976,1361,A20191632245,20.52,14.55,Tabriz,2019-06-12 22:45:00,236085,2019,6,12,22,45,night,Summer,16.046734629047126,17.521323328958125
813,813,0.566533875197359,0.902509756206268,1550,A20191632250,23.63,21.02,Esfahan,2019-06-12 22:50:00,236090,2019,6,12,22,50,night,Summer,16.003886105931304,15.760769883034493
814,814,0.515395728113926,0.917694120698618,1491,A20191632250,19.6,23.41,Shiraz,2019-06-12 22:50:00,236090,2019,6,12,22,50,night,Summer,16.915495025794634,15.896505517911262
815,815,0.546811654649823,0.84945174694564,22,A20191640950,8.64,4.35,Ahwaz,2019-06-13 09:50:00,236750,2019,6,13,9,50,day,Summer,9.946140286130998,9.101599924684455
816,816,0.573515192205337,1.03323491718064,1491,A20191640950,11.3,10.79,Birjand,2019-06-13 09:50:00,236750,2019,6,13,9,50,day,Summer,12.187801587467677,11.57583107225282
817,817,0.527962098728285,0.99413954193597,1754,A20191640950,12.29,11.43,Kerman,2019-06-13 09:50:00,236750,2019,6,13,9,50,day,Summer,11.41692088604547,11.167543634661419
818,818,0.622733477111577,0.896226570899088,1191,A20191640950,12.48,9.32,Tehran,2019-06-13 09:50:00,236750,2019,6,13,9,50,day,Summer,13.626143146348308,13.542928906238688
819,819,0.622733477111577,0.896226570899088,1191,A20191642150,17.83,13.35,Tehran,2019-06-13 21:50:00,237470,2019,6,13,21,50,night,Summer,15.322615363142704,16.166260026398348
820,820,0.632856386773144,1.04073983296422,990,A20191642150,13.79,21.59,Mashhad,2019-06-13 21:50:00,237470,2019,6,13,21,50,night,Summer,19.090917020550705,17.749184891571126
821,821,0.566533875197359,0.902509756206268,1550,A20191642155,15.12,13.7,Esfahan,2019-06-13 21:55:00,237475,2019,6,13,21,55,night,Summer,12.700995685268277,12.097336399612686
822,822,0.597949801733257,0.822224610614529,1322,A20191642330,5.96,4.32,Kermanshah,2019-06-13 23:30:00,237570,2019,6,13,23,30,night,Summer,10.172310237993656,9.220624911417943
823,823,0.664621379159441,0.807738377822976,1361,A20191642330,15.01,9.86,Tabriz,2019-06-13 23:30:00,237570,2019,6,13,23,30,night,Summer,13.577683209696938,12.865908217737086
824,824,0.573515192205337,1.03323491718064,1491,A20191650855,14.19,15.07,Birjand,2019-06-14 08:55:00,238135,2019,6,14,8,55,day,Summer,14.753025794731355,12.341556594633817
825,825,0.527962098728285,0.99413954193597,1754,A20191650855,11.79,8.57,Kerman,2019-06-14 08:55:00,238135,2019,6,14,8,55,day,Summer,9.918403030145658,10.362895662936888
826,826,0.546811654649823,0.84945174694564,22,A20191651030,15.96,6.86,Ahwaz,2019-06-14 10:30:00,238230,2019,6,14,10,30,day,Summer,12.566935144472549,12.682191604053974
827,827,0.622733477111577,0.896226570899088,1191,A20191651035,8.87,6.74,Tehran,2019-06-14 10:35:00,238235,2019,6,14,10,35,day,Summer,11.936497712897632,12.211723206342377
828,828,0.622733477111577,0.896226570899088,1191,A20191652235,13.63,17.61,Tehran,2019-06-14 22:35:00,238955,2019,6,14,22,35,night,Summer,17.472913027567703,17.07174311931477
829,829,0.566533875197359,0.902509756206268,1550,A20191652235,11.19,10.12,Esfahan,2019-06-14 22:35:00,238955,2019,6,14,22,35,night,Summer,11.023124462397972,11.29884909662158
830,830,0.632856386773144,1.04073983296422,990,A20191652235,12.08,19.06,Mashhad,2019-06-14 22:35:00,238955,2019,6,14,22,35,night,Summer,17.631655955800383,15.403599140415219
831,831,0.597949801733257,0.822224610614529,1322,A20191652235,7.57,6.26,Kermanshah,2019-06-14 22:35:00,238955,2019,6,14,22,35,night,Summer,11.310155276768718,10.187665955593465
832,832,0.546811654649823,0.84945174694564,22,A20191660935,15.55,10.36,Ahwaz,2019-06-15 09:35:00,239615,2019,6,15,9,35,day,Summer,15.442558375530552,14.59045940472407
833,833,0.573515192205337,1.03323491718064,1491,A20191660935,10.97,7.09,Birjand,2019-06-15 09:35:00,239615,2019,6,15,9,35,day,Summer,9.860344663633432,9.364856205985483
834,834,0.527962098728285,0.99413954193597,1754,A20191660935,12.0,16.45,Kerman,2019-06-15 09:35:00,239615,2019,6,15,9,35,day,Summer,14.155439032396885,12.916650349354954
835,835,0.622733477111577,0.896226570899088,1191,A20191660940,14.54,12.77,Tehran,2019-06-15 09:40:00,239620,2019,6,15,9,40,day,Summer,16.054105546592766,15.142403447109793
836,836,0.566533875197359,0.902509756206268,1550,A20191662140,11.82,10.98,Esfahan,2019-06-15 21:40:00,240340,2019,6,15,21,40,night,Summer,11.539425570556338,10.874712281434356
837,837,0.515395728113926,0.917694120698618,1491,A20191662140,6.94,14.82,Shiraz,2019-06-15 21:40:00,240340,2019,6,15,21,40,night,Summer,13.161961462527984,11.570620403955555
838,838,0.632856386773144,1.04073983296422,990,A20191662140,16.55,18.49,Mashhad,2019-06-15 21:40:00,240340,2019,6,15,21,40,night,Summer,17.513569564218336,15.413139487523923
839,839,0.51417399763753,1.06255644861415,1370,A20191662140,12.5,11.05,Zahedan,2019-06-15 21:40:00,240340,2019,6,15,21,40,night,Summer,10.627465631009407,10.21916628249292
840,840,0.664621379159441,0.807738377822976,1361,A20191662315,16.7,16.57,Tabriz,2019-06-15 23:15:00,240435,2019,6,15,23,15,night,Summer,17.169575198067065,17.991603195724803
841,841,0.622733477111577,0.896226570899088,1191,A20191662320,17.9,20.54,Tehran,2019-06-15 23:20:00,240440,2019,6,15,23,20,night,Summer,18.81342257980016,18.488503075892154
842,842,0.597949801733257,0.822224610614529,1322,A20191662320,8.29,10.86,Kermanshah,2019-06-15 23:20:00,240440,2019,6,15,23,20,night,Summer,13.734004380557767,14.088318479475628
843,843,0.573515192205337,1.03323491718064,1491,A20191670840,12.53,9.95,Birjand,2019-06-16 08:40:00,241000,2019,6,16,8,40,day,Summer,11.725140758338595,11.26929167234546
844,844,0.527962098728285,0.99413954193597,1754,A20191670840,11.71,5.96,Kerman,2019-06-16 08:40:00,241000,2019,6,16,8,40,day,Summer,8.456634565860174,8.221869271694448
845,845,0.546811654649823,0.84945174694564,22,A20191671020,18.83,17.0,Ahwaz,2019-06-16 10:20:00,241100,2019,6,16,10,20,day,Summer,21.352459453457477,19.29758735596089
846,846,0.622733477111577,0.896226570899088,1191,A20191671020,13.8,8.77,Tehran,2019-06-16 10:20:00,241100,2019,6,16,10,20,day,Summer,13.471607458826504,13.599042057603565
847,847,0.632856386773144,1.04073983296422,990,A20191672220,15.17,27.59,Mashhad,2019-06-16 22:20:00,241820,2019,6,16,22,20,night,Summer,21.708095226684595,21.72860999297637
848,848,0.622733477111577,0.896226570899088,1191,A20191672225,16.27,29.65,Tehran,2019-06-16 22:25:00,241825,2019,6,16,22,25,night,Summer,23.257979125221777,23.28294736443495
849,849,0.515395728113926,0.917694120698618,1491,A20191672225,7.22,16.84,Shiraz,2019-06-16 22:25:00,241825,2019,6,16,22,25,night,Summer,14.0624469859632,13.100712654029175
850,850,0.597949801733257,0.822224610614529,1322,A20191672225,9.22,9.8,Kermanshah,2019-06-16 22:25:00,241825,2019,6,16,22,25,night,Summer,13.276136662088955,13.021231034711205
851,851,0.546811654649823,0.84945174694564,22,A20191680925,18.41,17.62,Ahwaz,2019-06-17 09:25:00,242485,2019,6,17,9,25,day,Summer,21.45121208987161,19.9836599941979
852,852,0.573515192205337,1.03323491718064,1491,A20191680925,14.95,15.63,Birjand,2019-06-17 09:25:00,242485,2019,6,17,9,25,day,Summer,15.075843752410234,12.3521144381235
853,853,0.527962098728285,0.99413954193597,1754,A20191680925,9.95,17.69,Kerman,2019-06-17 09:25:00,242485,2019,6,17,9,25,day,Summer,14.859369912607864,12.378861382807486
854,854,0.622733477111577,0.896226570899088,1191,A20191680925,11.64,7.38,Tehran,2019-06-17 09:25:00,242485,2019,6,17,9,25,day,Summer,12.3049469281631,12.59765769854521
855,855,0.632856386773144,1.04073983296422,990,A20191682125,16.47,21.35,Mashhad,2019-06-17 21:25:00,243205,2019,6,17,21,25,night,Summer,18.93382375238737,17.62761571562466
856,856,0.51417399763753,1.06255644861415,1370,A20191682130,10.11,21.64,Zahedan,2019-06-17 21:30:00,243210,2019,6,17,21,30,night,Summer,15.534414147739945,15.860027501545863
857,857,0.622733477111577,0.896226570899088,1191,A20191682305,14.56,16.01,Tehran,2019-06-17 23:05:00,243305,2019,6,17,23,5,night,Summer,16.610728524064303,17.667931145322196
858,858,0.566533875197359,0.902509756206268,1550,A20191682305,11.2,12.68,Esfahan,2019-06-17 23:05:00,243305,2019,6,17,23,5,night,Summer,12.317618728782714,12.208080605445527
859,859,0.515395728113926,0.917694120698618,1491,A20191682305,7.64,18.16,Shiraz,2019-06-17 23:05:00,243305,2019,6,17,23,5,night,Summer,14.660401200915668,12.908712311690772
860,860,0.597949801733257,0.822224610614529,1322,A20191682305,9.38,9.29,Kermanshah,2019-06-17 23:05:00,243305,2019,6,17,23,5,night,Summer,13.008235247329743,12.518719766931907
861,861,0.664621379159441,0.807738377822976,1361,A20191682305,16.09,11.83,Tabriz,2019-06-17 23:05:00,243305,2019,6,17,23,5,night,Summer,14.79396692566182,13.908994577339802
862,862,0.573515192205337,1.03323491718064,1491,A20191690830,10.95,9.71,Birjand,2019-06-18 08:30:00,243870,2019,6,18,8,30,day,Summer,11.55582418496885,10.935476702485193
863,863,0.546811654649823,0.84945174694564,22,A20191691005,10.29,8.47,Ahwaz,2019-06-18 10:05:00,243965,2019,6,18,10,5,day,Summer,13.7914079752927,13.1128681479889
864,864,0.527962098728285,0.99413954193597,1754,A20191691005,10.35,7.71,Kerman,2019-06-18 10:05:00,243965,2019,6,18,10,5,day,Summer,9.515400223694384,9.78616490521865
865,865,0.622733477111577,0.896226570899088,1191,A20191691010,14.63,9.94,Tehran,2019-06-18 10:10:00,243970,2019,6,18,10,10,day,Summer,14.329448464411422,14.091565333656394
866,866,0.566533875197359,0.902509756206268,1550,A20191692210,10.59,21.48,Esfahan,2019-06-18 22:10:00,244690,2019,6,18,22,10,night,Summer,16.583261067152865,16.158507461672958
867,867,0.515395728113926,0.917694120698618,1491,A20191692210,7.67,14.39,Shiraz,2019-06-18 22:10:00,244690,2019,6,18,22,10,night,Summer,13.042377006698173,11.871920042056823
868,868,0.632856386773144,1.04073983296422,990,A20191692210,15.36,19.3,Mashhad,2019-06-18 22:10:00,244690,2019,6,18,22,10,night,Summer,17.675018033643344,15.761578845294576
869,869,0.597949801733257,0.822224610614529,1322,A20191692210,9.39,9.69,Kermanshah,2019-06-18 22:10:00,244690,2019,6,18,22,10,night,Summer,13.318345203839582,12.887332552906756
870,870,0.664621379159441,0.807738377822976,1361,A20191692210,14.82,21.92,Tabriz,2019-06-18 22:10:00,244690,2019,6,18,22,10,night,Summer,20.023058925426614,19.16632306797209
871,871,0.546811654649823,0.84945174694564,22,A20191700910,9.48,7.51,Ahwaz,2019-06-19 09:10:00,245350,2019,6,19,9,10,day,Summer,12.59357695152922,12.638348054059517
872,872,0.573515192205337,1.03323491718064,1491,A20191700910,12.21,17.16,Birjand,2019-06-19 09:10:00,245350,2019,6,19,9,10,day,Summer,15.936698701772082,13.78353704701327
873,873,0.527962098728285,0.99413954193597,1754,A20191700910,12.17,19.61,Kerman,2019-06-19 09:10:00,245350,2019,6,19,9,10,day,Summer,15.92936441537108,14.01499657589492
874,874,0.622733477111577,0.896226570899088,1191,A20191700915,18.28,27.1,Tehran,2019-06-19 09:15:00,245355,2019,6,19,9,15,day,Summer,23.80659923699538,23.398687338478357
875,875,0.566533875197359,0.902509756206268,1550,A20191702255,13.3,20.14,Esfahan,2019-06-19 22:55:00,246175,2019,6,19,22,55,night,Summer,15.357634898722823,14.631471986217939
876,876,0.515395728113926,0.917694120698618,1491,A20191702255,8.56,15.76,Shiraz,2019-06-19 22:55:00,246175,2019,6,19,22,55,night,Summer,13.094548650165352,12.152204451693574
877,877,0.597949801733257,0.822224610614529,1322,A20191702255,10.69,9.26,Kermanshah,2019-06-19 22:55:00,246175,2019,6,19,22,55,night,Summer,12.63219672561132,12.641126784355968
878,878,0.664621379159441,0.807738377822976,1361,A20191702255,17.21,23.25,Tabriz,2019-06-19 22:55:00,246175,2019,6,19,22,55,night,Summer,20.10036763057604,19.494025224193713
879,879,0.546811654649823,0.84945174694564,22,A20191710955,14.26,7.21,Ahwaz,2019-06-20 09:55:00,246835,2019,6,20,9,55,day,Summer,12.948936491573145,12.890435350892025
880,880,0.527962098728285,0.99413954193597,1754,A20191710955,14.04,20.13,Kerman,2019-06-20 09:55:00,246835,2019,6,20,9,55,day,Summer,15.691654415634494,14.569079793490229
881,881,0.622733477111577,0.896226570899088,1191,A20191710955,17.01,13.88,Tehran,2019-06-20 09:55:00,246835,2019,6,20,9,55,day,Summer,16.873391887905647,16.42626935409233
882,882,0.622733477111577,0.896226570899088,1191,A20191712200,20.96,25.38,Tehran,2019-06-20 22:00:00,247560,2019,6,20,22,0,night,Summer,21.369871878650404,19.381319335169817
883,883,0.566533875197359,0.902509756206268,1550,A20191712200,14.33,19.61,Esfahan,2019-06-20 22:00:00,247560,2019,6,20,22,0,night,Summer,15.761042268065871,14.358796784889364
884,884,0.515395728113926,0.917694120698618,1491,A20191712200,10.24,13.61,Shiraz,2019-06-20 22:00:00,247560,2019,6,20,22,0,night,Summer,12.73588942513778,12.214483115532543
885,885,0.597949801733257,0.822224610614529,1322,A20191712335,10.52,8.63,Kermanshah,2019-06-20 23:35:00,247655,2019,6,20,23,35,night,Summer,12.280224364310412,12.21806634034142
886,886,0.573515192205337,1.03323491718064,1491,A20191720900,15.19,16.7,Birjand,2019-06-21 09:00:00,248220,2019,6,21,9,0,day,Summer,15.650487444967906,14.128480117531414
887,887,0.622733477111577,0.896226570899088,1191,A20191720900,14.21,12.23,Tehran,2019-06-21 09:00:00,248220,2019,6,21,9,0,day,Summer,15.884471611314392,15.172659476028743
888,888,0.546811654649823,0.84945174694564,22,A20191721040,14.77,4.8,Ahwaz,2019-06-21 10:40:00,248320,2019,6,21,10,40,day,Summer,10.76025461426498,9.74480615245632
889,889,0.622733477111577,0.896226570899088,1191,A20191722240,17.53,24.87,Tehran,2019-06-21 22:40:00,249040,2019,6,21,22,40,night,Summer,20.8283240117726,19.36229207035126
890,890,0.566533875197359,0.902509756206268,1550,A20191722240,8.53,13.93,Esfahan,2019-06-21 22:40:00,249040,2019,6,21,22,40,night,Summer,12.59412327678355,12.152477040462747
891,891,0.664621379159441,0.807738377822976,1361,A20191722240,16.84,16.18,Tabriz,2019-06-21 22:40:00,249040,2019,6,21,22,40,night,Summer,16.768344065248304,16.910353262341825
892,892,0.515395728113926,0.917694120698618,1491,A20191722245,9.84,12.95,Shiraz,2019-06-21 22:45:00,249045,2019,6,21,22,45,night,Summer,11.865011145222814,11.08121596771363
893,893,0.527962098728285,0.99413954193597,1754,A20191730940,15.24,19.29,Kerman,2019-06-22 09:40:00,249700,2019,6,22,9,40,day,Summer,15.409787727943137,13.528939929300915
894,894,0.546811654649823,0.84945174694564,22,A20191730945,9.99,4.55,Ahwaz,2019-06-22 09:45:00,249705,2019,6,22,9,45,day,Summer,10.248990622535125,9.602259252643172
895,895,0.573515192205337,1.03323491718064,1491,A20191730945,16.75,17.7,Birjand,2019-06-22 09:45:00,249705,2019,6,22,9,45,day,Summer,16.013263422982206,13.945920979204972
896,896,0.622733477111577,0.896226570899088,1191,A20191730945,16.59,10.44,Tehran,2019-06-22 09:45:00,249705,2019,6,22,9,45,day,Summer,14.61174513160819,14.203556158779005
897,897,0.622733477111577,0.896226570899088,1191,A20191732145,19.6,18.37,Tehran,2019-06-22 21:45:00,250425,2019,6,22,21,45,night,Summer,17.787797258030533,16.895152866431918
898,898,0.515395728113926,0.917694120698618,1491,A20191732145,14.85,17.66,Shiraz,2019-06-22 21:45:00,250425,2019,6,22,21,45,night,Summer,14.277718846249954,12.823346040486808
899,899,0.632856386773144,1.04073983296422,990,A20191732145,21.44,21.94,Mashhad,2019-06-22 21:45:00,250425,2019,6,22,21,45,night,Summer,19.0449415401624,18.029637691103346
900,900,0.597949801733257,0.822224610614529,1322,A20191732325,11.47,8.53,Kermanshah,2019-06-22 23:25:00,250525,2019,6,22,23,25,night,Summer,12.274399125235956,11.928323489775135
901,901,0.664621379159441,0.807738377822976,1361,A20191732325,20.19,15.35,Tabriz,2019-06-22 23:25:00,250525,2019,6,22,23,25,night,Summer,16.28454488958373,17.350708054011722
902,902,0.527962098728285,0.99413954193597,1754,A20191740845,13.05,9.65,Kerman,2019-06-23 08:45:00,251085,2019,6,23,8,45,day,Summer,10.39890764802198,10.95015497654655
903,903,0.573515192205337,1.03323491718064,1491,A20191740850,12.75,10.37,Birjand,2019-06-23 08:50:00,251090,2019,6,23,8,50,day,Summer,11.787466517179206,11.559895294853279
904,904,0.546811654649823,0.84945174694564,22,A20191741025,19.9,14.49,Ahwaz,2019-06-23 10:25:00,251185,2019,6,23,10,25,day,Summer,19.69482520338672,18.188744382566338
905,905,0.622733477111577,0.896226570899088,1191,A20191741025,18.42,13.06,Tehran,2019-06-23 10:25:00,251185,2019,6,23,10,25,day,Summer,16.489808612872075,16.172581321384055
906,906,0.622733477111577,0.896226570899088,1191,A20191742230,20.24,26.59,Tehran,2019-06-23 22:30:00,251910,2019,6,23,22,30,night,Summer,21.677128744304017,20.709249636197885
907,907,0.632856386773144,1.04073983296422,990,A20191742230,16.49,16.92,Mashhad,2019-06-23 22:30:00,251910,2019,6,23,22,30,night,Summer,16.301877096572703,14.978595109843964
908,908,0.51417399763753,1.06255644861415,1370,A20191742230,13.72,16.38,Zahedan,2019-06-23 22:30:00,251910,2019,6,23,22,30,night,Summer,12.77577442302714,12.54220505487213
909,909,0.597949801733257,0.822224610614529,1322,A20191742230,8.55,9.95,Kermanshah,2019-06-23 22:30:00,251910,2019,6,23,22,30,night,Summer,13.12916051814497,13.084503113266246
910,910,0.664621379159441,0.807738377822976,1361,A20191742230,19.5,15.58,Tabriz,2019-06-23 22:30:00,251910,2019,6,23,22,30,night,Summer,16.53757634785401,16.9399273199179
911,911,0.546811654649823,0.84945174694564,22,A20191750930,19.21,16.97,Ahwaz,2019-06-24 09:30:00,252570,2019,6,24,9,30,day,Summer,21.4828161825752,19.362209629873085
912,912,0.573515192205337,1.03323491718064,1491,A20191750930,8.55,6.09,Birjand,2019-06-24 09:30:00,252570,2019,6,24,9,30,day,Summer,10.09769181231239,8.148518792307424
913,913,0.527962098728285,0.99413954193597,1754,A20191750930,10.52,16.45,Kerman,2019-06-24 09:30:00,252570,2019,6,24,9,30,day,Summer,14.547312934914,13.069374821274925
914,914,0.622733477111577,0.896226570899088,1191,A20191750930,16.85,14.99,Tehran,2019-06-24 09:30:00,252570,2019,6,24,9,30,day,Summer,17.398738019865426,17.815556532967154
915,915,0.632856386773144,1.04073983296422,990,A20191752135,12.8,13.68,Mashhad,2019-06-24 21:35:00,253295,2019,6,24,21,35,night,Summer,16.06641872962461,14.964588677112303
916,916,0.51417399763753,1.06255644861415,1370,A20191752135,10.1,9.43,Zahedan,2019-06-24 21:35:00,253295,2019,6,24,21,35,night,Summer,8.749239090000215,9.846540843744888
917,917,0.622733477111577,0.896226570899088,1191,A20191752310,19.35,22.65,Tehran,2019-06-24 23:10:00,253390,2019,6,24,23,10,night,Summer,19.432426187531615,20.087408804208263
918,918,0.597949801733257,0.822224610614529,1322,A20191752310,9.16,12.68,Kermanshah,2019-06-24 23:10:00,253390,2019,6,24,23,10,night,Summer,15.09364933201994,13.96351096591352
919,919,0.664621379159441,0.807738377822976,1361,A20191752310,17.41,17.21,Tabriz,2019-06-24 23:10:00,253390,2019,6,24,23,10,night,Summer,18.286548431152188,18.73517731920402
920,920,0.573515192205337,1.03323491718064,1491,A20191760835,7.63,4.45,Birjand,2019-06-25 08:35:00,253955,2019,6,25,8,35,day,Summer,9.684887522034176,6.591688729428396
