datetime,Latitude,Longitude,Height,time_tag,RS PWV,IR PWV,name,dayofyear_hour_minute,year,month,day,hour,minute,day/night,season,mlp_modified_pwv,rf_modified_pwv
2/21/2019 23:30,0.664621379,0.807738378,1361,A20190522330,4.19,4.56,Tabriz,76290,2019,2,21,23,30,night,Winter,7.674397221,7.572105171
2/22/2019 22:35,0.622733477,0.896226571,1191,A20190532235,5.22,5.73,Tehran,77675,2019,2,22,22,35,night,Winter,7.683277493,7.738835234
2/22/2019 22:35,0.566533875,0.902509756,1550,A20190532235,4.7,3.99,Esfahan,77675,2019,2,22,22,35,night,Winter,6.658977623,7.117401351
2/22/2019 22:35,0.664621379,0.807738378,1361,A20190532235,6.3,4.43,Tabriz,77675,2019,2,22,22,35,night,Winter,7.507302183,7.48782117
2/23/2019 21:40,0.515395728,0.917694121,1491,A20190542140,10.55,6.32,Shiraz,79060,2019,2,23,21,40,night,Winter,7.393392994,6.733059038
2/23/2019 21:40,0.632856387,1.040739833,990,A20190542140,3.89,9.29,Mashhad,79060,2019,2,23,21,40,night,Winter,9.844805037,9.146736087
2/24/2019 22:25,0.514173998,1.062556449,1370,A20190552225,5.19,8.1,Zahedan,80545,2019,2,24,22,25,night,Winter,9.05579223,8.25968222
2/25/2019 21:30,0.514173998,1.062556449,1370,A20190562130,9.48,4.71,Zahedan,81930,2019,2,25,21,30,night,Winter,6.250029408,5.430470108
2/25/2019 23:05,0.622733477,0.896226571,1191,A20190562305,10.29,4.38,Tehran,82025,2019,2,25,23,5,night,Winter,7.153061991,7.626402468
2/25/2019 23:05,0.664621379,0.807738378,1361,A20190562305,5.71,3.33,Tabriz,82025,2019,2,25,23,5,night,Winter,7.148880075,7.17298146
2/26/2019 22:10,0.632856387,1.040739833,990,A20190572210,8.37,9.44,Mashhad,83410,2019,2,26,22,10,night,Winter,10.24901368,9.163293574
2/26/2019 22:10,0.514173998,1.062556449,1370,A20190572210,8.58,3.39,Zahedan,83410,2019,2,26,22,10,night,Winter,5.777388275,6.086585085
2/27/2019 22:55,0.622733477,0.896226571,1191,A20190582255,7.32,6.96,Tehran,84895,2019,2,27,22,55,night,Winter,8.544465671,8.746588927
2/27/2019 22:55,0.566533875,0.902509756,1550,A20190582255,5.9,6.95,Esfahan,84895,2019,2,27,22,55,night,Winter,9.052109726,8.301795356
2/28/2019 22:00,0.566533875,0.902509756,1550,A20190592200,7.11,6.46,Esfahan,86280,2019,2,28,22,0,night,Winter,8.417170941,7.424571865
2/28/2019 22:00,0.632856387,1.040739833,990,A20190592200,12.03,6.79,Mashhad,86280,2019,2,28,22,0,night,Winter,8.370688957,8.580631194
3/2/2019 21:45,0.622733477,0.896226571,1191,A20190612145,5.44,4.64,Tehran,89145,2019,3,2,21,45,night,Spring,7.01244245,7.809697139
3/2/2019 21:45,0.632856387,1.040739833,990,A20190612145,11.37,6.35,Mashhad,89145,2019,3,2,21,45,night,Spring,7.948921522,7.051925023
3/2/2019 21:45,0.514173998,1.062556449,1370,A20190612145,7.41,5.28,Zahedan,89145,2019,3,2,21,45,night,Spring,6.411373227,5.604469618
3/3/2019 22:30,0.622733477,0.896226571,1191,A20190622230,5.91,4.41,Tehran,90630,2019,3,3,22,30,night,Spring,7.017631072,7.848516789
3/3/2019 22:30,0.566533875,0.902509756,1550,A20190622230,3.29,1.48,Esfahan,90630,2019,3,3,22,30,night,Spring,5.292660191,5.089868826
3/3/2019 22:30,0.515395728,0.917694121,1491,A20190622230,4.28,1.27,Shiraz,90630,2019,3,3,22,30,night,Spring,4.742548368,4.133937451
3/3/2019 22:30,0.514173998,1.062556449,1370,A20190622230,6.44,6.34,Zahedan,90630,2019,3,3,22,30,night,Spring,7.595270639,7.261411916
3/3/2019 22:30,0.597949802,0.822224611,1322,A20190622230,6.64,3.83,Kermanshah,90630,2019,3,3,22,30,night,Spring,6.629846658,8.305054797
3/4/2019 21:35,0.632856387,1.040739833,990,A20190632135,8.25,8.93,Mashhad,92015,2019,3,4,21,35,night,Spring,9.900221714,9.600793284
3/4/2019 21:35,0.514173998,1.062556449,1370,A20190632135,9.42,4.58,Zahedan,92015,2019,3,4,21,35,night,Spring,6.003149498,5.108109976
3/4/2019 23:10,0.622733477,0.896226571,1191,A20190632310,6.31,7.79,Tehran,92110,2019,3,4,23,10,night,Spring,9.453130017,9.182353533
3/5/2019 22:15,0.622733477,0.896226571,1191,A20190642215,7.19,4.78,Tehran,93495,2019,3,5,22,15,night,Spring,7.274117326,8.183141395
3/5/2019 22:20,0.566533875,0.902509756,1550,A20190642220,4.52,2.09,Esfahan,93500,2019,3,5,22,20,night,Spring,5.607005415,6.329915399
3/5/2019 22:20,0.515395728,0.917694121,1491,A20190642220,2.84,3.2,Shiraz,93500,2019,3,5,22,20,night,Spring,5.704995963,5.359994228
3/5/2019 22:20,0.514173998,1.062556449,1370,A20190642220,6.68,6.91,Zahedan,93500,2019,3,5,22,20,night,Spring,8.147131939,7.904612404
3/6/2019 23:00,0.566533875,0.902509756,1550,A20190652300,4.14,3.75,Esfahan,94980,2019,3,6,23,0,night,Spring,6.781337445,7.107891477
3/6/2019 23:00,0.515395728,0.917694121,1491,A20190652300,4.02,5.73,Shiraz,94980,2019,3,6,23,0,night,Spring,7.670640053,7.218371471
3/6/2019 23:00,0.664621379,0.807738378,1361,A20190652300,6.76,4.07,Tabriz,94980,2019,3,6,23,0,night,Spring,7.535912885,8.07310819
3/7/2019 22:05,0.566533875,0.902509756,1550,A20190662205,5.24,3.69,Esfahan,96365,2019,3,7,22,5,night,Spring,6.4858124,6.955770499
3/7/2019 22:05,0.632856387,1.040739833,990,A20190662205,8.64,7.73,Mashhad,96365,2019,3,7,22,5,night,Spring,9.321322317,8.836898604
3/7/2019 22:05,0.514173998,1.062556449,1370,A20190662205,11.16,6.92,Zahedan,96365,2019,3,7,22,5,night,Spring,8.219853042,7.924293833
3/8/2019 21:10,0.514173998,1.062556449,1370,A20190672110,7.32,4.93,Zahedan,97750,2019,3,8,21,10,night,Spring,6.369933913,5.236727764
3/10/2019 22:35,0.622733477,0.896226571,1191,A20190692235,7.11,4.87,Tehran,100715,2019,3,10,22,35,night,Spring,7.439975994,7.221846488
3/11/2019 21:40,0.566533875,0.902509756,1550,A20190702140,3.8,5.51,Esfahan,102100,2019,3,11,21,40,night,Spring,7.814595546,6.510091383
3/11/2019 21:40,0.515395728,0.917694121,1491,A20190702140,5.05,5.18,Shiraz,102100,2019,3,11,21,40,night,Spring,7.128334805,5.759224196
3/11/2019 21:40,0.632856387,1.040739833,990,A20190702140,6.15,7.34,Mashhad,102100,2019,3,11,21,40,night,Spring,8.907590094,8.812326332
3/11/2019 21:40,0.514173998,1.062556449,1370,A20190702140,8.35,7.8,Zahedan,102100,2019,3,11,21,40,night,Spring,9.034013606,8.1449066
3/11/2019 23:20,0.622733477,0.896226571,1191,A20190702320,7.35,4.55,Tehran,102200,2019,3,11,23,20,night,Spring,7.521377665,7.67911292
3/11/2019 23:20,0.664621379,0.807738378,1361,A20190702320,5.27,4.52,Tabriz,102200,2019,3,11,23,20,night,Spring,7.915362584,7.670888752
