Latitude,Longitude,Height,Time,Time_t,Time_y,RS_PWV,IR_PWV,name
32.46,51.71,1550,43744.934,10/06/2019 22:24:57,278.934000000001,0.685,1.841,Esfahan
35.68,51.35,1191,43744.934,10/06/2019 22:24:57,278.934000000001,1.065,0.618,Tehran
30.25,56.96,1754,43745.3924,10/07/2019 09:25:03,279.392399999997,1.32,1.603,Kerman
32.86,59.2,1491,43745.3924,10/07/2019 09:25:03,279.392399999997,1.789,1.936,Birjand
35.68,51.35,1191,43745.3924,10/07/2019 09:25:03,279.392399999997,0.818,0.505,Tehran
36.26,59.63,990,43745.8924,10/07/2019 21:25:03,279.892399999997,1.175,1.194,Mashhad
29.46,60.88,1370,43745.8958,10/07/2019 21:29:57,279.895799999998,1.519,1.842,Zahedan
29.53,52.58,1491,43745.9618,10/07/2019 23:04:59,279.961799999997,1.471,1.639,Shiraz
32.46,51.71,1550,43745.9618,10/07/2019 23:04:59,279.961799999997,1.619,2.048,Esfahan
35.68,51.35,1191,43745.9618,10/07/2019 23:04:59,279.961799999997,0.765,0.615,Tehran
38.08,46.28,1361,43745.9618,10/07/2019 23:04:59,279.961799999997,1.108,0.725,Tabriz
32.86,59.2,1491,43746.3542,10/08/2019 08:30:02,280.354200000002,0.926,0.724,Birjand
30.25,56.96,1754,43746.4201,10/08/2019 10:04:56,280.420100000003,1.265,1.857,Kerman
31.33,48.67,22,43746.4201,10/08/2019 10:04:56,280.420100000003,3.443,3.425,Ahwaz
35.68,51.35,1191,43746.4236,10/08/2019 10:09:59,280.423600000002,1.625,1.32,Tehran
29.53,52.58,1491,43746.9236,10/08/2019 22:09:59,280.923600000002,2.066,1.874,Shiraz
32.46,51.71,1550,43746.9236,10/08/2019 22:09:59,280.923600000002,1.871,1.32,Esfahan
34.26,47.11,1322,43746.9236,10/08/2019 22:09:59,280.923600000002,1.737,0.689,Kermanshah
35.68,51.35,1191,43746.9236,10/08/2019 22:09:59,280.923600000002,1.002,0.688,Tehran
36.26,59.63,990,43746.9236,10/08/2019 22:09:59,280.923600000002,1.241,2.11,Mashhad
38.08,46.28,1361,43746.9236,10/08/2019 22:09:59,280.923600000002,0.851,1.07,Tabriz
30.25,56.96,1754,43747.3819,10/09/2019 09:09:56,281.3819,1.255,1.479,Kerman
31.33,48.67,22,43747.3819,10/09/2019 09:09:56,281.3819,2.045,1.264,Ahwaz
32.86,59.2,1491,43747.3819,10/09/2019 09:09:56,281.3819,0.907,1.121,Birjand
35.68,51.35,1191,43747.3854,10/09/2019 09:14:58,281.385399999999,1.205,0.944,Tehran
29.46,60.88,1370,43747.8854,10/09/2019 21:14:58,281.885399999999,1.241,1.038,Zahedan
36.26,59.63,990,43747.8854,10/09/2019 21:14:58,281.885399999999,1.501,1.17,Mashhad
29.53,52.58,1491,43747.9549,10/09/2019 22:55:03,281.954899999997,1.962,1.308,Shiraz
32.46,51.71,1550,43747.9549,10/09/2019 22:55:03,281.954899999997,1.268,1.243,Esfahan
34.26,47.11,1322,43747.9549,10/09/2019 22:55:03,281.954899999997,1.262,1.146,Kermanshah
35.68,51.35,1191,43747.9549,10/09/2019 22:55:03,281.954899999997,1.163,1.115,Tehran
38.08,46.28,1361,43747.9549,10/09/2019 22:55:03,281.954899999997,1.054,1.223,Tabriz
30.25,56.96,1754,43748.4132,10/10/2019 09:55:00,282.413200000003,0.625,0.691,Kerman
31.33,48.67,22,43748.4132,10/10/2019 09:55:00,282.413200000003,2.419,1.776,Ahwaz
32.86,59.2,1491,43748.4132,10/10/2019 09:55:00,282.413200000003,0.934,0.999,Birjand
35.68,51.35,1191,43748.4132,10/10/2019 09:55:00,282.413200000003,1.277,1.07,Tehran
29.46,60.88,1370,43748.9167,10/10/2019 22:00:02,282.916700000002,0.869,0.911,Zahedan
29.53,52.58,1491,43748.9167,10/10/2019 22:00:02,282.916700000002,2.03,1.601,Shiraz
32.46,51.71,1550,43748.9167,10/10/2019 22:00:02,282.916700000002,1.213,0.814,Esfahan
36.26,59.63,990,43748.9167,10/10/2019 22:00:02,282.916700000002,1.4,1.386,Mashhad
34.26,47.11,1322,43748.9826,10/10/2019 23:34:56,282.982600000003,1.546,0.99,Kermanshah
38.08,46.28,1361,43748.9826,10/10/2019 23:34:56,282.982600000003,1.515,1.038,Tabriz
30.25,56.96,1754,43749.375,10/11/2019 09:00:00,283.375,0.841,0.746,Kerman
32.86,59.2,1491,43749.375,10/11/2019 09:00:00,283.375,0.859,0.703,Birjand
35.68,51.35,1191,43749.375,10/11/2019 09:00:00,283.375,1.117,0.925,Tehran
31.33,48.67,22,43749.4444,10/11/2019 10:39:56,283.4444,3.174,2.828,Ahwaz
29.46,60.88,1370,43749.8785,10/11/2019 21:05:02,283.878499999999,0.801,0.67,Zahedan
29.53,52.58,1491,43749.9444,10/11/2019 22:39:56,283.9444,1.244,0.872,Shiraz
32.46,51.71,1550,43749.9444,10/11/2019 22:39:56,283.9444,0.951,0.756,Esfahan
34.26,47.11,1322,43749.9444,10/11/2019 22:39:56,283.9444,1.042,0.808,Kermanshah
35.68,51.35,1191,43749.9444,10/11/2019 22:39:56,283.9444,1.222,0.982,Tehran
30.25,56.96,1754,43750.4028,10/12/2019 09:40:01,284.402800000003,0.604,0.41,Kerman
31.33,48.67,22,43750.4063,10/12/2019 09:45:04,284.406300000002,2.859,2.274,Ahwaz
32.86,59.2,1491,43750.4063,10/12/2019 09:45:04,284.406300000002,0.469,0.404,Birjand
35.68,51.35,1191,43750.4063,10/12/2019 09:45:04,284.406300000002,1.353,0.993,Tehran
29.46,60.88,1370,43750.9063,10/12/2019 21:45:04,284.906300000002,0.964,0.642,Zahedan
29.53,52.58,1491,43750.9063,10/12/2019 21:45:04,284.906300000002,0.824,0.998,Shiraz
32.46,51.71,1550,43750.9063,10/12/2019 21:45:04,284.906300000002,0.949,1.072,Esfahan
35.68,51.35,1191,43750.9063,10/12/2019 21:45:04,284.906300000002,1.223,1.533,Tehran
36.26,59.63,990,43750.9063,10/12/2019 21:45:04,284.906300000002,1.113,0.884,Mashhad
30.25,56.96,1754,43751.3646,10/13/2019 08:45:01,285.364600000001,0.488,0.391,Kerman
32.86,59.2,1491,43751.3681,10/13/2019 08:50:03,285.3681,0.654,0.546,Birjand
31.33,48.67,22,43751.434,10/13/2019 10:24:57,285.434000000001,2.379,2.909,Ahwaz
29.46,60.88,1370,43751.9375,10/13/2019 22:30:00,285.9375,0.877,0.79,Zahedan
29.53,52.58,1491,43751.9375,10/13/2019 22:30:00,285.9375,1.595,1.065,Shiraz
34.26,47.11,1322,43751.9375,10/13/2019 22:30:00,285.9375,1.813,1.166,Kermanshah
38.08,46.28,1361,43751.9375,10/13/2019 22:30:00,285.9375,1.472,0.679,Tabriz
30.25,56.96,1754,43752.3958,10/14/2019 09:29:57,286.395799999998,0.753,0.786,Kerman
31.33,48.67,22,43752.3958,10/14/2019 09:29:57,286.395799999998,2.653,2.642,Ahwaz
32.86,59.2,1491,43752.3958,10/14/2019 09:29:57,286.395799999998,1.151,1.384,Birjand
35.68,51.35,1191,43752.3958,10/14/2019 09:29:57,286.395799999998,1.763,1.568,Tehran
29.46,60.88,1370,43752.8993,10/14/2019 21:34:59,286.899299999997,0.839,0.821,Zahedan
38.08,46.28,1361,43752.9653,10/14/2019 23:10:01,286.965300000003,0.623,0.557,Tabriz
32.86,59.2,1491,43753.3576,10/15/2019 08:34:56,287.357600000003,0.73,0.764,Birjand
30.25,56.96,1754,43753.4271,10/15/2019 10:15:01,287.427100000001,1.163,1.505,Kerman
31.33,48.67,22,43753.4271,10/15/2019 10:15:01,287.427100000001,1.991,1.692,Ahwaz
35.68,51.35,1191,43753.4271,10/15/2019 10:15:01,287.427100000001,1.402,0.913,Tehran
32.46,51.71,1550,43753.9271,10/15/2019 22:15:01,287.927100000001,1.505,0.756,Esfahan
34.26,47.11,1322,43753.9271,10/15/2019 22:15:01,287.927100000001,1.228,0.763,Kermanshah
36.26,59.63,990,43753.9271,10/15/2019 22:15:01,287.927100000001,0.768,0.87,Mashhad
38.08,46.28,1361,43753.9271,10/15/2019 22:15:01,287.927100000001,0.663,0.507,Tabriz
29.46,60.88,1370,43753.9306,10/15/2019 22:20:03,287.9306,1.092,1.188,Zahedan
29.53,52.58,1491,43753.9306,10/15/2019 22:20:03,287.9306,1.51,1.193,Shiraz
30.25,56.96,1754,43754.3854,10/16/2019 09:14:58,288.385399999999,0.968,1.033,Kerman
31.33,48.67,22,43754.3889,10/16/2019 09:20:00,288.388899999998,1.249,1.423,Ahwaz
32.86,59.2,1491,43754.3889,10/16/2019 09:20:00,288.388899999998,0.587,0.76,Birjand
35.68,51.35,1191,43754.3889,10/16/2019 09:20:00,288.388899999998,1.085,0.684,Tehran
36.26,59.63,990,43754.8889,10/16/2019 21:20:00,288.888899999998,0.717,0.937,Mashhad
29.46,60.88,1370,43754.8924,10/16/2019 21:25:03,288.892399999997,1.158,1.462,Zahedan
29.53,52.58,1491,43754.9583,10/16/2019 22:59:57,288.958299999998,1.311,1.244,Shiraz
32.46,51.71,1550,43754.9583,10/16/2019 22:59:57,288.958299999998,1.162,1.16,Esfahan
34.26,47.11,1322,43754.9583,10/16/2019 22:59:57,288.958299999998,0.843,1.528,Kermanshah
30.25,56.96,1754,43755.4167,10/17/2019 10:00:02,289.416700000002,0.887,1.354,Kerman
31.33,48.67,22,43755.4167,10/17/2019 10:00:02,289.416700000002,1.952,2.031,Ahwaz
32.86,59.2,1491,43755.4167,10/17/2019 10:00:02,289.416700000002,0.6,0.695,Birjand
35.68,51.35,1191,43755.4167,10/17/2019 10:00:02,289.416700000002,1.211,0.883,Tehran
29.46,60.88,1370,43755.9201,10/17/2019 22:04:56,289.920100000003,1.108,0.492,Zahedan
29.53,52.58,1491,43755.9201,10/17/2019 22:04:56,289.920100000003,1.264,1.556,Shiraz
32.46,51.71,1550,43755.9201,10/17/2019 22:04:56,289.920100000003,1.121,1.445,Esfahan
35.68,51.35,1191,43755.9201,10/17/2019 22:04:56,289.920100000003,1.008,1.806,Tehran
36.26,59.63,990,43755.9201,10/17/2019 22:04:56,289.920100000003,0.918,0.725,Mashhad
30.25,56.96,1754,43756.3785,10/18/2019 09:05:02,290.378499999999,1.006,1.064,Kerman
32.86,59.2,1491,43756.3785,10/18/2019 09:05:02,290.378499999999,0.5,0.368,Birjand
35.68,51.35,1191,43756.3785,10/18/2019 09:05:02,290.378499999999,1.332,1.263,Tehran
31.33,48.67,22,43756.4479,10/18/2019 10:44:58,290.447899999999,2.519,2.795,Ahwaz
29.46,60.88,1370,43756.8819,10/18/2019 21:09:56,290.8819,0.554,1.234,Zahedan
35.68,51.35,1191,43756.9479,10/18/2019 22:44:58,290.947899999999,1.287,1.27,Tehran
36.26,59.63,990,43756.9479,10/18/2019 22:44:58,290.947899999999,0.855,0.6,Mashhad
29.53,52.58,1491,43756.9514,10/18/2019 22:50:00,290.951399999998,1.277,1.482,Shiraz
32.46,51.71,1550,43756.9514,10/18/2019 22:50:00,290.951399999998,1.293,1.139,Esfahan
30.25,56.96,1754,43757.4097,10/19/2019 09:49:58,291.409699999997,1.113,1.493,Kerman
31.33,48.67,22,43757.4097,10/19/2019 09:49:58,291.409699999997,2.056,1.802,Ahwaz
32.86,59.2,1491,43757.4097,10/19/2019 09:49:58,291.409699999997,0.946,1.131,Birjand
35.68,51.35,1191,43757.4097,10/19/2019 09:49:58,291.409699999997,1.124,0.973,Tehran
35.68,51.35,1191,43757.9097,10/19/2019 21:49:58,291.909699999997,1.341,1.641,Tehran
36.26,59.63,990,43757.9097,10/19/2019 21:49:58,291.909699999997,0.703,0.975,Mashhad
29.46,60.88,1370,43757.9132,10/19/2019 21:55:00,291.913200000003,0.983,1.666,Zahedan
29.53,52.58,1491,43757.9132,10/19/2019 21:55:00,291.913200000003,1.321,0.954,Shiraz
32.46,51.71,1550,43757.9132,10/19/2019 21:55:00,291.913200000003,1.152,1.499,Esfahan
32.86,59.2,1491,43758.3715,10/20/2019 08:54:57,292.371500000001,0.882,0.929,Birjand
29.46,60.88,1370,43758.941,10/20/2019 22:35:02,292.940999999999,1.29,1.58,Zahedan
29.53,52.58,1491,43758.941,10/20/2019 22:35:02,292.940999999999,1.491,2.097,Shiraz
32.46,51.71,1550,43758.941,10/20/2019 22:35:02,292.940999999999,1.267,0.997,Esfahan
34.26,47.11,1322,43758.941,10/20/2019 22:35:02,292.940999999999,2.101,1.016,Kermanshah
35.68,51.35,1191,43759.3993,10/21/2019 09:34:59,293.399299999997,2.013,1.861,Tehran
29.53,52.58,1491,43759.9028,10/21/2019 21:40:01,293.902800000003,1.763,1.659,Shiraz
36.26,59.63,990,43759.9028,10/21/2019 21:40:01,293.902800000003,1.37,1.161,Mashhad
32.86,59.2,1491,43760.3611,10/22/2019 08:39:59,294.361100000002,1.013,1.17,Birjand
29.46,60.88,1370,43760.934,10/22/2019 22:24:57,294.934000000001,1.477,0.824,Zahedan
34.26,47.11,1322,43760.934,10/22/2019 22:24:57,294.934000000001,2.514,1.383,Kermanshah
32.86,59.2,1491,43761.3924,10/23/2019 09:25:03,295.392399999997,1.351,1.176,Birjand
36.26,59.63,990,43761.8924,10/23/2019 21:25:03,295.892399999997,1.195,1.616,Mashhad
29.46,60.88,1370,43761.8958,10/23/2019 21:29:57,295.895799999998,1.18,1.077,Zahedan
29.53,52.58,1491,43761.9618,10/23/2019 23:04:59,295.961799999997,1.532,1.492,Shiraz
32.86,59.2,1491,43762.3542,10/24/2019 08:30:02,296.354200000002,1.387,1.941,Birjand
35.68,51.35,1191,43762.4236,10/24/2019 10:09:59,296.423600000002,1.938,1.383,Tehran
29.46,60.88,1370,43762.9236,10/24/2019 22:09:59,296.923600000002,1.165,1.151,Zahedan
32.46,51.71,1550,43762.9236,10/24/2019 22:09:59,296.923600000002,1.657,1.691,Esfahan
36.26,59.63,990,43762.9236,10/24/2019 22:09:59,296.923600000002,1.409,1.665,Mashhad
38.08,46.28,1361,43762.9236,10/24/2019 22:09:59,296.923600000002,1.622,1.65,Tabriz
32.86,59.2,1491,43763.3819,10/25/2019 09:09:56,297.3819,1.499,1.708,Birjand
32.46,51.71,1550,43763.9549,10/25/2019 22:55:03,297.954899999997,1.517,1.552,Esfahan
32.86,59.2,1491,43765.375,10/27/2019 09:00:00,299.375,1.852,2.306,Birjand
31.33,48.67,22,43766.4028,10/28/2019 09:40:01,300.402800000003,2.964,2.69,Ahwaz
36.26,59.63,990,43766.9063,10/28/2019 21:45:04,300.906300000002,1.505,1.74,Mashhad
34.26,47.11,1322,43766.9757,10/28/2019 23:25:00,300.975700000003,1.976,1.063,Kermanshah
31.33,48.67,22,43767.434,10/29/2019 10:24:57,301.434000000001,1.998,1.585,Ahwaz
36.26,59.63,990,43767.9375,10/29/2019 22:30:00,301.9375,1.649,1.094,Mashhad
29.53,52.58,1491,43768.8993,10/30/2019 21:34:59,302.899299999997,1.45,0.758,Shiraz
36.26,59.63,990,43768.8993,10/30/2019 21:34:59,302.899299999997,1.655,1.711,Mashhad
32.46,51.71,1550,43768.9653,10/30/2019 23:10:01,302.965300000003,0.87,0.608,Esfahan
35.68,51.35,1191,43768.9653,10/30/2019 23:10:01,302.965300000003,1.875,0.965,Tehran
31.33,48.67,22,43769.4271,10/31/2019 10:15:01,303.427100000001,2.05,1.829,Ahwaz
34.26,47.11,1322,43769.9271,10/31/2019 22:15:01,303.927100000001,1.362,0.557,Kermanshah
35.68,51.35,1191,43769.9271,10/31/2019 22:15:01,303.927100000001,1.496,0.791,Tehran
31.33,48.67,22,43770.3889,11/01/2019 09:20:00,304.388899999998,1.422,1.163,Ahwaz
34.26,47.11,1322,43770.9583,11/01/2019 22:59:57,304.958299999998,1.197,0.5,Kermanshah
35.68,51.35,1191,43771.4167,11/02/2019 10:00:02,305.416700000002,1.162,0.823,Tehran
35.68,51.35,1191,43771.9201,11/02/2019 22:04:56,305.920100000003,1.418,0.818,Tehran
36.26,59.63,990,43771.9201,11/02/2019 22:04:56,305.920100000003,1.254,0.7,Mashhad
35.68,51.35,1191,43772.3785,11/03/2019 09:05:02,306.378499999999,1.178,1.111,Tehran
34.26,47.11,1322,43772.9514,11/03/2019 22:50:00,306.951399999998,1.717,0.783,Kermanshah
35.68,51.35,1191,43773.4097,11/04/2019 09:49:58,307.409699999996,1.278,1.224,Tehran
35.68,51.35,1191,43773.9097,11/04/2019 21:49:58,307.909699999997,1.416,0.564,Tehran
34.26,47.11,1322,43773.9792,11/04/2019 23:30:02,307.979200000002,1.367,0.383,Kermanshah
34.26,47.11,1322,43774.941,11/05/2019 22:35:02,308.940999999999,0.978,0.225,Kermanshah
35.68,51.35,1191,43774.941,11/05/2019 22:35:02,308.940999999999,1.128,0.325,Tehran
35.68,51.35,1191,43775.3993,11/06/2019 09:34:59,309.399299999997,0.897,0.749,Tehran
35.68,51.35,1191,43775.9028,11/06/2019 21:40:01,309.902800000003,0.787,0.476,Tehran
36.26,59.63,990,43775.9028,11/06/2019 21:40:01,309.902800000003,0.388,0.479,Mashhad
34.26,47.11,1322,43775.9722,11/06/2019 23:19:58,309.972199999997,0.746,0.344,Kermanshah
36.26,59.63,990,43776.9306,11/07/2019 22:20:03,310.9306,0.392,0.312,Mashhad
34.26,47.11,1322,43776.934,11/07/2019 22:24:57,310.934000000001,0.788,0.422,Kermanshah
35.68,51.35,1191,43776.934,11/07/2019 22:24:57,310.934000000001,0.934,0.856,Tehran
35.68,51.35,1191,43777.3924,11/08/2019 09:25:03,311.392399999997,1.129,0.943,Tehran
34.26,47.11,1322,43777.9618,11/08/2019 23:04:59,311.961799999997,0.8,0.316,Kermanshah
35.68,51.35,1191,43777.9618,11/08/2019 23:04:59,311.961799999997,1.159,0.439,Tehran
34.26,47.11,1322,43778.9236,11/09/2019 22:09:59,312.923600000002,0.568,0.265,Kermanshah
35.68,51.35,1191,43778.9236,11/09/2019 22:09:59,312.923600000002,0.744,0.36,Tehran
35.68,51.35,1191,43779.3819,11/10/2019 09:09:56,313.3819,0.646,0.436,Tehran
36.26,59.63,990,43779.8854,11/10/2019 21:14:58,313.885399999999,0.574,0.461,Mashhad
34.26,47.11,1322,43779.9549,11/10/2019 22:55:03,313.954899999997,0.397,0.327,Kermanshah
35.68,51.35,1191,43779.9549,11/10/2019 22:55:03,313.954899999997,0.564,0.333,Tehran
30.25,56.96,1754,43780.4132,11/11/2019 09:55:00,314.413200000003,0.38,0.417,Kerman
32.86,59.2,1491,43780.4132,11/11/2019 09:55:00,314.413200000003,0.395,0.448,Birjand
35.68,51.35,1191,43780.4132,11/11/2019 09:55:00,314.413200000003,0.536,0.322,Tehran
29.53,52.58,1491,43780.9167,11/11/2019 22:00:02,314.916700000002,0.343,0.355,Shiraz
34.26,47.11,1322,43780.9167,11/11/2019 22:00:02,314.916700000002,0.366,0.316,Kermanshah
35.68,51.35,1191,43780.9167,11/11/2019 22:00:02,314.916700000002,0.575,0.335,Tehran
30.25,56.96,1754,43781.375,11/12/2019 09:00:00,315.375,0.209,0.177,Kerman
32.86,59.2,1491,43781.375,11/12/2019 09:00:00,315.375,0.169,0.134,Birjand
35.68,51.35,1191,43781.375,11/12/2019 09:00:00,315.375,0.445,0.325,Tehran
31.33,48.67,22,43781.4444,11/12/2019 10:39:56,315.4444,0.634,0.678,Ahwaz
29.53,52.58,1491,43781.9444,11/12/2019 22:39:56,315.9444,0.25,0.307,Shiraz
32.46,51.71,1550,43781.9444,11/12/2019 22:39:56,315.9444,0.32,0.289,Esfahan
34.26,47.11,1322,43781.9444,11/12/2019 22:39:56,315.9444,0.304,0.28,Kermanshah
35.68,51.35,1191,43781.9444,11/12/2019 22:39:56,315.9444,0.372,0.247,Tehran
36.26,59.63,990,43781.9444,11/12/2019 22:39:56,315.9444,0.285,0.2,Mashhad
30.25,56.96,1754,43782.4028,11/13/2019 09:40:01,316.402800000003,0.211,0.166,Kerman
31.33,48.67,22,43782.4028,11/13/2019 09:40:01,316.402800000003,0.889,0.754,Ahwaz
35.68,51.35,1191,43782.4063,11/13/2019 09:45:04,316.406300000002,0.389,0.186,Tehran
29.46,60.88,1370,43782.9063,11/13/2019 21:45:04,316.906300000002,0.461,0.195,Zahedan
29.53,52.58,1491,43782.9063,11/13/2019 21:45:04,316.906300000002,0.269,0.3,Shiraz
35.68,51.35,1191,43782.9063,11/13/2019 21:45:04,316.906300000002,0.333,0.288,Tehran
36.26,59.63,990,43782.9063,11/13/2019 21:45:04,316.906300000002,0.233,0.495,Mashhad
34.26,47.11,1322,43782.9757,11/13/2019 23:25:00,316.975700000003,0.367,0.165,Kermanshah
38.08,46.28,1361,43782.9757,11/13/2019 23:25:00,316.975700000003,0.327,0.203,Tabriz
32.86,59.2,1491,43783.3646,11/14/2019 08:45:01,317.364600000001,0.248,0.291,Birjand
31.33,48.67,22,43783.434,11/14/2019 10:24:57,317.434000000001,1.226,0.995,Ahwaz
29.46,60.88,1370,43783.9375,11/14/2019 22:30:00,317.9375,0.308,0.315,Zahedan
29.53,52.58,1491,43783.9375,11/14/2019 22:30:00,317.9375,0.243,0.131,Shiraz
32.46,51.71,1550,43783.9375,11/14/2019 22:30:00,317.9375,0.281,0.419,Esfahan
35.68,51.35,1191,43783.9375,11/14/2019 22:30:00,317.9375,0.378,0.401,Tehran
35.68,51.35,1191,43784.3958,11/15/2019 09:29:57,318.395799999998,0.929,0.798,Tehran
29.46,60.88,1370,43784.8993,11/15/2019 21:34:59,318.899299999997,0.532,0.427,Zahedan
29.53,52.58,1491,43784.8993,11/15/2019 21:34:59,318.899299999997,0.364,0.493,Shiraz
32.46,51.71,1550,43784.9653,11/15/2019 23:10:01,318.965300000003,0.342,0.194,Esfahan
34.26,47.11,1322,43784.9653,11/15/2019 23:10:01,318.965300000003,1.142,0.348,Kermanshah
35.68,51.35,1191,43784.9653,11/15/2019 23:10:01,318.965300000003,0.86,0.372,Tehran
38.08,46.28,1361,43784.9653,11/15/2019 23:10:01,318.965300000003,0.389,0.276,Tabriz
32.86,59.2,1491,43785.3576,11/16/2019 08:34:56,319.357600000003,0.469,0.582,Birjand
30.25,56.96,1754,43785.4271,11/16/2019 10:15:01,319.427100000001,0.459,0.493,Kerman
31.33,48.67,22,43785.4271,11/16/2019 10:15:01,319.427100000001,1.124,1.038,Ahwaz
34.26,47.11,1322,43785.9271,11/16/2019 22:15:01,319.927100000001,0.558,0.205,Kermanshah
38.08,46.28,1361,43785.9271,11/16/2019 22:15:01,319.927100000001,0.439,0.357,Tabriz
29.46,60.88,1370,43785.9306,11/16/2019 22:20:03,319.9306,0.477,0.551,Zahedan
29.53,52.58,1491,43785.9306,11/16/2019 22:20:03,319.9306,0.716,0.609,Shiraz
29.46,60.88,1370,43786.8924,11/17/2019 21:25:03,320.892399999997,0.675,0.634,Zahedan
34.26,47.11,1322,43786.9583,11/17/2019 22:59:57,320.958299999998,0.486,0.24,Kermanshah
30.25,56.96,1754,43787.4167,11/18/2019 10:00:02,321.416700000002,1.488,1.754,Kerman
31.33,48.67,22,43787.4167,11/18/2019 10:00:02,321.416700000002,2.224,1.933,Ahwaz
34.26,47.11,1322,43787.9201,11/18/2019 22:04:56,321.920100000003,0.527,0.255,Kermanshah
32.86,59.2,1491,43788.3785,11/19/2019 09:05:02,322.378499999999,1.088,1.109,Birjand
38.08,46.28,1361,43788.9479,11/19/2019 22:44:58,322.947899999999,0.816,0.566,Tabriz
34.26,47.11,1322,43788.9514,11/19/2019 22:50:00,322.951399999998,0.698,0.356,Kermanshah
30.25,56.96,1754,43789.4097,11/20/2019 09:49:58,323.409699999997,1.288,1.012,Kerman
31.33,48.67,22,43789.4097,11/20/2019 09:49:58,323.409699999997,1.107,1.073,Ahwaz
34.26,47.11,1322,43789.9792,11/20/2019 23:30:02,323.979200000002,0.701,0.205,Kermanshah
29.53,52.58,1491,43790.941,11/21/2019 22:35:02,324.940999999999,0.422,0.162,Shiraz
32.46,51.71,1550,43790.941,11/21/2019 22:35:02,324.940999999999,0.797,0.19,Esfahan
34.26,47.11,1322,43790.941,11/21/2019 22:35:02,324.940999999999,0.591,0.261,Kermanshah
35.68,51.35,1191,43790.941,11/21/2019 22:35:02,324.940999999999,0.867,0.379,Tehran
38.08,46.28,1361,43790.941,11/21/2019 22:35:02,324.940999999999,0.421,0.734,Tabriz
30.25,56.96,1754,43791.3993,11/22/2019 09:34:59,325.399299999997,0.403,0.3,Kerman
31.33,48.67,22,43791.3993,11/22/2019 09:34:59,325.399299999997,0.879,1.034,Ahwaz
32.86,59.2,1491,43791.3993,11/22/2019 09:34:59,325.399299999997,0.608,0.557,Birjand
29.46,60.88,1370,43791.9028,11/22/2019 21:40:01,325.902800000003,0.867,0.215,Zahedan
29.53,52.58,1491,43791.9028,11/22/2019 21:40:01,325.902800000003,0.467,0.427,Shiraz
32.46,51.71,1550,43791.9028,11/22/2019 21:40:01,325.902800000003,0.527,0.489,Esfahan
38.08,46.28,1361,43792.9306,11/23/2019 22:20:03,326.9306,0.722,0.238,Tabriz
29.46,60.88,1370,43792.934,11/23/2019 22:24:57,326.934000000001,0.594,0.609,Zahedan
29.53,52.58,1491,43792.934,11/23/2019 22:24:57,326.934000000001,0.578,0.477,Shiraz
32.46,51.71,1550,43792.934,11/23/2019 22:24:57,326.934000000001,0.55,0.617,Esfahan
34.26,47.11,1322,43792.934,11/23/2019 22:24:57,326.934000000001,0.623,0.6,Kermanshah
30.25,56.96,1754,43793.3924,11/24/2019 09:25:03,327.392399999997,0.619,0.463,Kerman
32.86,59.2,1491,43793.3924,11/24/2019 09:25:03,327.392399999997,0.898,0.789,Birjand
29.46,60.88,1370,43793.8958,11/24/2019 21:29:57,327.895799999998,0.554,0.365,Zahedan
29.53,52.58,1491,43793.9618,11/24/2019 23:04:59,327.961799999997,0.586,0.645,Shiraz
34.26,47.11,1322,43793.9618,11/24/2019 23:04:59,327.961799999997,0.652,0.817,Kermanshah
29.46,60.88,1370,43794.9236,11/25/2019 22:09:59,328.923600000002,0.509,0.635,Zahedan
29.53,52.58,1491,43794.9236,11/25/2019 22:09:59,328.923600000002,0.88,0.975,Shiraz
32.46,51.71,1550,43794.9236,11/25/2019 22:09:59,328.923600000002,0.963,0.6,Esfahan
35.68,51.35,1191,43794.9236,11/25/2019 22:09:59,328.923600000002,0.686,0.549,Tehran
38.08,46.28,1361,43794.9236,11/25/2019 22:09:59,328.923600000002,0.851,0.514,Tabriz
30.25,56.96,1754,43795.3819,11/26/2019 09:09:56,329.3819,0.926,1.111,Kerman
31.33,48.67,22,43795.3819,11/26/2019 09:09:56,329.3819,2.193,2.357,Ahwaz
32.86,59.2,1491,43795.3819,11/26/2019 09:09:56,329.3819,0.681,0.685,Birjand
35.68,51.35,1191,43795.3854,11/26/2019 09:14:58,329.385399999999,0.889,0.85,Tehran
